employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
42632,Analytics,region_26,Bachelor's,m,other,1,31,4,5,0,91,no_promoted
17353,Finance,region_2,Bachelor's,m,sourcing,1,27,5,2,0,,no_promoted
1973,Sales & Marketing,region_12,Master's & above,m,other,1,38,1,6,0,52,no_promoted
57510,Operations,region_15,Bachelor's,m,other,3,33,4,6,0,64,no_promoted
55431,Sales & Marketing,region_27,Bachelor's,m,other,1,36,3,3,0,50,no_promoted
5913,Analytics,region_7,Bachelor's,m,other,1,31,3,8,0,88,promoted
36973,Operations,region_22,Bachelor's,m,sourcing,1,27,,1,0,,no_promoted
9688,Operations,region_2,Master's & above,m,other,1,47,3,15,0,59,no_promoted
76706,Analytics,region_26,Bachelor's,m,other,1,27,5,2,0,81,promoted
3245,Technology,region_2,Bachelor's,f,other,1,42,1,13,0,76,no_promoted
7535,Operations,region_2,Bachelor's,m,other,1,30,2,3,0,57,no_promoted
51699,Finance,region_26,Bachelor's,f,sourcing,1,28,4,5,0,63,no_promoted
14801,Analytics,region_15,Bachelor's,m,other,2,35,5,3,0,82,no_promoted
17387,Sales & Marketing,region_7,Master's & above,m,other,1,34,3,5,0,53,no_promoted
1385,Operations,region_15,Bachelor's,f,other,1,32,5,7,0,59,no_promoted
31729,Operations,region_19,Master's & above,f,other,1,38,3,2,0,52,no_promoted
47340,Sales & Marketing,region_2,Bachelor's,m,other,1,33,3,6,0,49,no_promoted
19282,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,28,1,2,0,47,no_promoted
4853,HR,region_2,Bachelor's,m,sourcing,1,27,3,4,0,54,no_promoted
31658,Legal,region_27,Below Secondary,m,other,1,26,5,3,0,60,no_promoted
74983,Procurement,region_2,Bachelor's,m,other,1,30,5,6,0,70,no_promoted
58762,Finance,region_22,Bachelor's,m,sourcing,2,24,5,2,0,,no_promoted
52040,Operations,region_22,Master's & above,m,sourcing,1,36,4,7,1,62,no_promoted
65116,Operations,region_2,Master's & above,m,sourcing,1,41,3,12,0,60,no_promoted
8530,Sales & Marketing,region_2,,m,other,2,32,3,3,0,50,no_promoted
54246,Sales & Marketing,region_12,Bachelor's,m,other,1,37,1,7,0,49,no_promoted
13227,Operations,region_6,Bachelor's,f,sourcing,1,30,4,7,0,59,no_promoted
35050,Sales & Marketing,region_27,Bachelor's,m,other,1,34,4,8,0,47,no_promoted
61144,Operations,region_24,Bachelor's,m,sourcing,1,31,3,6,0,,no_promoted
46385,Procurement,region_16,Bachelor's,f,sourcing,1,30,3,4,0,68,no_promoted
37141,Operations,region_2,Bachelor's,f,sourcing,1,54,1,24,0,59,no_promoted
13831,HR,region_2,Master's & above,f,sourcing,1,37,3,11,0,47,no_promoted
11120,Sales & Marketing,region_13,Bachelor's,m,other,1,32,4,6,0,46,no_promoted
50010,Technology,region_2,Bachelor's,m,other,1,35,1,8,0,80,no_promoted
50029,HR,region_28,Bachelor's,f,other,1,27,,1,0,51,no_promoted
10082,Technology,region_2,Bachelor's,f,sourcing,1,35,2,10,0,84,no_promoted
10777,Procurement,region_31,Master's & above,f,sourcing,1,33,3,8,0,65,no_promoted
72874,Finance,region_26,Bachelor's,m,other,1,29,3,3,0,,no_promoted
44555,Sales & Marketing,region_13,Bachelor's,f,other,1,40,3,6,0,53,no_promoted
36310,Finance,region_26,Bachelor's,f,sourcing,1,29,5,2,0,60,no_promoted
45120,Finance,region_19,Bachelor's,m,other,1,34,5,7,0,62,no_promoted
10715,Sales & Marketing,region_31,Bachelor's,m,other,1,30,2,5,0,62,promoted
40746,Operations,region_2,Bachelor's,m,sourcing,1,47,5,14,0,60,no_promoted
23284,Technology,region_26,Bachelor's,f,other,1,44,5,14,0,76,no_promoted
5162,Technology,region_15,Bachelor's,m,other,2,27,1,2,0,78,no_promoted
48232,Technology,region_2,Bachelor's,m,referred,1,39,4,4,0,80,no_promoted
17533,Sales & Marketing,region_2,Bachelor's,f,other,1,34,1,2,0,52,no_promoted
26116,Sales & Marketing,region_13,Master's & above,m,other,1,34,3,3,0,49,promoted
33011,Finance,region_7,Bachelor's,f,other,1,28,5,5,1,70,promoted
48593,Procurement,region_13,Bachelor's,f,other,1,42,3,6,0,72,no_promoted
30989,Technology,region_5,Bachelor's,m,other,1,32,5,2,0,83,no_promoted
63304,Procurement,region_14,Bachelor's,f,sourcing,1,36,3,2,0,82,promoted
3576,Sales & Marketing,region_7,Master's & above,m,sourcing,1,37,3,10,0,52,no_promoted
16208,Analytics,region_22,Bachelor's,m,other,1,30,,1,0,85,no_promoted
9581,Sales & Marketing,region_2,Bachelor's,m,other,2,23,3,4,0,51,no_promoted
47766,Sales & Marketing,region_2,Bachelor's,m,other,1,49,1,12,0,53,no_promoted
74483,Operations,region_2,Bachelor's,m,other,1,37,4,8,1,60,no_promoted
44644,Technology,region_9,Master's & above,m,other,1,31,,1,0,82,no_promoted
8396,Operations,region_12,Bachelor's,f,other,2,30,1,3,0,62,no_promoted
53177,Operations,region_8,Bachelor's,m,other,1,27,,1,0,63,no_promoted
49345,Procurement,region_2,Master's & above,m,sourcing,1,42,4,14,0,67,no_promoted
6408,Procurement,region_27,Master's & above,m,sourcing,2,40,1,10,0,69,no_promoted
59221,Operations,region_19,Master's & above,m,sourcing,1,41,2,3,1,68,promoted
54407,Analytics,region_31,Bachelor's,m,other,1,29,1,2,1,85,no_promoted
33436,Operations,region_16,Bachelor's,f,other,1,43,3,6,0,62,no_promoted
49954,Technology,region_2,Master's & above,m,other,1,57,3,16,0,77,no_promoted
15055,Sales & Marketing,region_25,Bachelor's,m,other,1,25,4,2,0,46,no_promoted
67765,Analytics,region_31,Master's & above,m,sourcing,1,32,3,6,0,84,no_promoted
10565,Analytics,region_7,Master's & above,m,other,2,37,5,4,1,84,promoted
47064,Technology,region_2,Bachelor's,f,sourcing,1,37,1,4,0,83,no_promoted
32879,Technology,region_15,Bachelor's,m,other,2,48,4,22,0,82,promoted
38397,Procurement,region_2,Bachelor's,m,sourcing,1,35,3,7,0,66,no_promoted
13452,Procurement,region_2,Bachelor's,f,other,1,54,4,8,0,77,no_promoted
42563,Technology,region_7,Bachelor's,m,sourcing,1,28,3,4,0,84,no_promoted
78235,Procurement,region_2,Bachelor's,f,other,1,52,5,19,0,67,no_promoted
67003,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,34,4,3,0,50,no_promoted
43398,HR,region_22,Bachelor's,m,other,1,47,3,21,0,51,no_promoted
42779,Procurement,region_13,Master's & above,m,other,1,33,3,6,0,69,no_promoted
23830,Legal,region_2,Bachelor's,m,other,1,46,5,5,0,57,no_promoted
25970,Analytics,region_28,Bachelor's,m,sourcing,1,31,5,5,0,85,no_promoted
27450,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,31,1,2,0,51,no_promoted
68073,Analytics,region_2,Master's & above,m,other,1,41,4,10,0,87,no_promoted
51470,Finance,region_7,Bachelor's,m,other,1,33,3,9,0,62,no_promoted
23177,HR,region_24,Bachelor's,f,other,1,28,4,2,0,49,no_promoted
57543,Procurement,region_22,Master's & above,m,sourcing,1,50,5,15,0,73,no_promoted
49347,Legal,region_2,Below Secondary,m,other,1,27,3,2,0,57,no_promoted
38965,Sales & Marketing,region_26,,m,other,1,29,4,4,0,52,no_promoted
48650,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,31,1,4,0,51,no_promoted
70983,Finance,region_15,Bachelor's,m,sourcing,3,29,3,1,0,57,no_promoted
29071,Sales & Marketing,region_11,Bachelor's,m,other,1,32,2,5,0,53,no_promoted
14344,Sales & Marketing,region_30,Master's & above,m,sourcing,1,46,2,6,0,44,no_promoted
29756,Sales & Marketing,region_13,Master's & above,m,other,1,31,4,4,0,51,no_promoted
59218,Procurement,region_31,Master's & above,m,other,1,42,3,2,0,68,no_promoted
35142,Sales & Marketing,region_20,Bachelor's,m,other,1,34,4,8,0,48,no_promoted
35794,Analytics,region_26,Master's & above,m,sourcing,1,33,5,5,0,83,no_promoted
14872,Procurement,region_22,Bachelor's,f,sourcing,1,29,4,3,0,75,no_promoted
70035,Procurement,region_17,Bachelor's,m,other,1,41,5,4,0,69,promoted
51285,Sales & Marketing,region_2,Bachelor's,m,other,1,36,5,3,0,53,no_promoted
9287,R&D,region_15,Master's & above,m,other,1,31,3,2,0,87,no_promoted
8259,Sales & Marketing,region_2,Bachelor's,m,other,1,37,4,5,0,49,no_promoted
78135,Sales & Marketing,region_26,,m,sourcing,1,29,4,3,0,50,no_promoted
67651,Technology,region_22,Bachelor's,m,referred,2,31,4,2,0,79,no_promoted
43926,Sales & Marketing,region_24,Bachelor's,m,other,1,33,3,7,0,48,no_promoted
36880,Sales & Marketing,region_2,,m,referred,2,25,4,3,0,47,no_promoted
57,Technology,region_23,Master's & above,m,sourcing,1,38,3,5,1,79,promoted
8805,HR,region_20,Bachelor's,f,sourcing,1,30,5,3,0,47,no_promoted
63789,Operations,region_33,Bachelor's,m,other,1,35,4,7,0,58,no_promoted
43555,Operations,region_30,Bachelor's,m,other,1,33,3,6,0,63,no_promoted
64030,Procurement,region_33,Bachelor's,m,other,1,38,3,9,0,81,promoted
75998,Legal,region_2,Bachelor's,m,other,1,48,5,6,0,62,no_promoted
62308,Sales & Marketing,region_22,Master's & above,m,other,1,52,3,10,0,50,no_promoted
25878,Operations,region_8,Master's & above,f,sourcing,1,36,5,10,0,59,promoted
54449,Sales & Marketing,region_20,Bachelor's,m,other,1,30,3,3,0,52,no_promoted
58784,Sales & Marketing,region_13,Bachelor's,m,sourcing,3,31,3,4,0,51,no_promoted
56915,Procurement,region_8,Bachelor's,f,other,1,33,4,5,0,65,no_promoted
30639,Operations,region_3,Master's & above,f,sourcing,1,32,4,6,0,58,no_promoted
45183,Operations,region_2,Master's & above,f,referred,1,54,5,19,0,63,no_promoted
17872,Finance,region_2,Bachelor's,m,sourcing,1,41,3,10,0,65,no_promoted
29175,Sales & Marketing,region_25,Bachelor's,m,other,1,26,3,2,0,52,no_promoted
55838,Finance,region_31,Bachelor's,f,other,2,27,3,5,0,57,no_promoted
1542,Technology,region_15,Bachelor's,m,sourcing,1,35,4,4,0,81,no_promoted
34187,Analytics,region_2,Master's & above,m,other,3,53,4,12,0,88,no_promoted
32138,Analytics,region_28,Bachelor's,m,sourcing,1,30,5,7,0,99,promoted
17513,Analytics,region_2,Bachelor's,m,sourcing,1,42,1,11,0,82,no_promoted
68294,Operations,region_22,Bachelor's,m,sourcing,1,54,3,15,0,58,no_promoted
69258,Technology,region_16,Master's & above,m,sourcing,1,49,3,3,0,79,no_promoted
69806,Procurement,region_2,,f,sourcing,1,29,5,7,0,71,no_promoted
63889,Operations,region_13,Bachelor's,m,sourcing,1,41,4,4,1,73,promoted
43461,Operations,region_31,Bachelor's,m,other,1,31,3,3,0,,promoted
76728,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,30,5,3,0,,no_promoted
35163,Sales & Marketing,region_16,Bachelor's,m,other,1,39,3,5,0,48,no_promoted
61219,Finance,region_32,Bachelor's,m,sourcing,1,34,2,4,0,60,promoted
15788,HR,region_17,Bachelor's,f,sourcing,1,31,3,9,0,46,promoted
70272,Procurement,region_14,Master's & above,f,other,1,36,5,2,0,73,no_promoted
35174,Technology,region_13,Master's & above,f,other,1,41,3,2,0,79,no_promoted
6669,Sales & Marketing,region_25,Master's & above,f,other,1,37,5,8,0,50,promoted
6202,Operations,region_2,Bachelor's,m,other,1,26,,1,0,56,no_promoted
77430,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,3,4,0,49,promoted
65129,Sales & Marketing,region_5,Bachelor's,m,sourcing,3,44,2,15,0,52,no_promoted
2315,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,5,5,0,53,promoted
62929,Technology,region_7,Master's & above,m,sourcing,2,34,3,5,0,78,no_promoted
13152,Sales & Marketing,region_13,Master's & above,m,sourcing,2,45,3,3,0,49,no_promoted
43740,Operations,region_15,Bachelor's,m,sourcing,1,30,5,4,0,64,no_promoted
8677,Sales & Marketing,region_2,,f,other,2,24,3,2,0,48,no_promoted
16744,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,34,5,10,0,51,no_promoted
16088,Sales & Marketing,region_22,Bachelor's,m,referred,1,26,5,2,0,48,no_promoted
44551,Operations,region_8,Bachelor's,f,sourcing,1,29,5,4,0,60,no_promoted
28950,Technology,region_20,Master's & above,f,sourcing,1,37,3,5,0,81,no_promoted
1355,Operations,region_22,Bachelor's,m,other,2,23,,1,0,,no_promoted
68712,Operations,region_28,Bachelor's,f,sourcing,2,29,,1,0,60,no_promoted
11038,Sales & Marketing,region_7,Bachelor's,f,other,1,29,3,7,0,50,no_promoted
74964,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,34,4,9,0,56,promoted
816,Technology,region_1,Master's & above,m,other,1,30,2,4,0,78,no_promoted
59019,Technology,region_7,Bachelor's,m,sourcing,3,31,,1,0,79,no_promoted
3058,Sales & Marketing,region_31,,m,sourcing,1,32,1,7,0,46,no_promoted
32734,Procurement,region_2,Bachelor's,f,other,1,51,5,6,0,70,no_promoted
31317,Operations,region_2,Master's & above,m,other,1,53,3,4,0,66,no_promoted
76022,Sales & Marketing,region_2,Bachelor's,f,other,1,32,4,7,0,48,no_promoted
13618,Sales & Marketing,region_8,Master's & above,m,sourcing,1,35,3,4,0,51,no_promoted
14985,Analytics,region_22,Bachelor's,m,sourcing,2,29,3,4,0,87,no_promoted
41011,Sales & Marketing,region_22,Bachelor's,m,other,1,33,2,7,0,47,no_promoted
27619,Sales & Marketing,region_11,Master's & above,m,sourcing,1,44,3,7,0,53,no_promoted
44353,Analytics,region_26,Bachelor's,f,other,2,26,4,5,0,83,no_promoted
38971,Analytics,region_22,Bachelor's,f,other,4,27,1,5,0,79,promoted
40728,Sales & Marketing,region_22,,m,other,2,24,,1,0,51,no_promoted
45686,Sales & Marketing,region_22,Master's & above,m,other,1,54,4,17,0,52,no_promoted
53032,Sales & Marketing,region_13,Bachelor's,f,sourcing,2,36,5,4,0,41,no_promoted
63493,Sales & Marketing,region_14,Bachelor's,f,other,1,41,1,5,0,50,no_promoted
17804,Procurement,region_26,Bachelor's,f,other,1,31,5,4,0,69,promoted
2004,Legal,region_22,Bachelor's,m,other,1,25,4,2,0,60,no_promoted
53481,Operations,region_2,Bachelor's,m,other,1,33,3,7,0,57,no_promoted
11010,Analytics,region_1,Bachelor's,m,sourcing,2,28,1,2,0,83,no_promoted
17906,Operations,region_2,Master's & above,m,other,1,35,3,2,0,65,no_promoted
43554,Technology,region_33,Master's & above,m,other,1,39,3,10,0,79,no_promoted
370,Finance,region_7,Bachelor's,m,other,1,36,3,5,0,62,no_promoted
10306,Procurement,region_22,Master's & above,m,other,1,32,4,3,0,65,no_promoted
46799,Operations,region_22,Bachelor's,m,other,3,27,3,3,0,,no_promoted
25155,Sales & Marketing,region_11,Bachelor's,f,other,1,33,3,8,0,47,no_promoted
70576,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,30,,1,0,49,no_promoted
34231,Operations,region_32,Bachelor's,f,other,1,28,3,2,0,59,no_promoted
1352,HR,region_5,Bachelor's,f,other,1,32,2,7,0,54,no_promoted
15502,Sales & Marketing,region_21,Bachelor's,m,other,5,29,3,4,0,49,no_promoted
71065,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,26,1,5,0,47,no_promoted
51244,Procurement,region_2,Master's & above,f,sourcing,1,52,2,13,0,66,no_promoted
76027,Sales & Marketing,region_2,Bachelor's,m,other,2,41,1,12,0,49,no_promoted
70608,Operations,region_15,Bachelor's,m,other,1,35,1,8,0,59,no_promoted
48231,HR,region_7,Master's & above,m,sourcing,1,40,3,3,0,48,no_promoted
77354,Technology,region_26,Bachelor's,m,other,2,27,3,4,0,81,no_promoted
50550,Analytics,region_15,Bachelor's,m,sourcing,1,28,2,2,0,80,no_promoted
6379,Operations,region_15,Bachelor's,m,other,1,30,4,3,0,59,no_promoted
46160,Sales & Marketing,region_2,Master's & above,m,other,1,59,2,17,0,51,no_promoted
41854,Technology,region_7,Master's & above,m,other,1,32,2,9,0,79,no_promoted
47578,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,29,2,2,0,49,no_promoted
32768,Technology,region_16,Bachelor's,m,other,1,24,3,3,0,77,no_promoted
75675,Operations,region_2,,f,sourcing,1,37,5,10,0,56,no_promoted
2492,Sales & Marketing,region_2,Master's & above,m,sourcing,1,54,5,4,0,51,promoted
68673,Operations,region_22,Bachelor's,m,other,1,31,4,2,0,57,no_promoted
65753,Technology,region_2,Master's & above,m,other,1,39,4,11,0,72,no_promoted
55599,Procurement,region_26,Bachelor's,m,sourcing,1,37,3,4,0,74,no_promoted
2521,Analytics,region_26,Bachelor's,m,sourcing,1,32,3,6,0,87,no_promoted
7523,Sales & Marketing,region_19,Bachelor's,m,other,1,43,3,5,0,49,no_promoted
34920,Sales & Marketing,region_1,Bachelor's,m,other,1,30,4,4,0,49,no_promoted
18273,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,1,7,0,49,no_promoted
6961,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,37,5,5,0,49,no_promoted
6896,Procurement,region_17,Master's & above,f,other,1,36,2,8,0,74,no_promoted
43221,HR,region_4,Master's & above,m,sourcing,1,32,5,7,0,48,promoted
49387,Sales & Marketing,region_34,Bachelor's,m,other,1,27,,1,0,50,no_promoted
68362,Operations,region_16,Master's & above,f,sourcing,1,41,3,5,0,56,no_promoted
35318,HR,region_11,Master's & above,m,sourcing,1,44,4,13,0,52,promoted
52749,Analytics,region_7,Bachelor's,m,sourcing,1,42,3,14,0,81,no_promoted
56550,Technology,region_2,Master's & above,f,sourcing,2,39,3,2,0,78,no_promoted
32869,R&D,region_22,Bachelor's,m,other,1,28,,1,0,86,no_promoted
61022,Operations,region_22,Bachelor's,m,other,1,28,5,4,0,55,no_promoted
41688,Operations,region_20,Bachelor's,f,other,1,31,1,8,0,,no_promoted
13001,Technology,region_15,Bachelor's,f,other,1,38,4,5,0,83,no_promoted
39774,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,31,5,6,0,50,no_promoted
17638,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,5,7,0,47,no_promoted
72670,Procurement,region_15,Master's & above,m,sourcing,1,32,5,6,0,68,no_promoted
55611,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,29,3,8,0,51,no_promoted
38187,HR,region_4,Bachelor's,f,other,1,27,5,3,0,50,no_promoted
22678,Legal,region_6,Bachelor's,m,other,1,28,3,3,0,60,no_promoted
49322,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,25,,1,0,53,no_promoted
37325,Sales & Marketing,region_26,Bachelor's,m,other,3,26,4,3,0,44,no_promoted
4084,Technology,region_16,Below Secondary,m,sourcing,1,23,5,3,0,93,promoted
43698,Procurement,region_24,Master's & above,m,other,1,45,3,3,0,72,no_promoted
33581,Sales & Marketing,region_22,,m,other,1,22,2,2,0,51,no_promoted
34746,Sales & Marketing,region_16,Master's & above,m,sourcing,2,31,3,4,0,46,no_promoted
14483,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,32,2,3,0,51,no_promoted
41331,Analytics,region_16,Bachelor's,m,other,1,29,,1,0,83,no_promoted
32126,Operations,region_6,Bachelor's,f,sourcing,1,27,,1,0,63,no_promoted
28958,R&D,region_16,Bachelor's,m,other,1,32,3,4,0,85,no_promoted
62420,Procurement,region_2,Bachelor's,m,sourcing,3,24,2,2,0,69,no_promoted
72476,Operations,region_27,Bachelor's,m,sourcing,1,33,3,8,0,57,no_promoted
71571,Sales & Marketing,region_2,,m,sourcing,1,27,5,2,0,52,no_promoted
78134,Technology,region_11,Bachelor's,m,other,1,38,3,5,0,80,no_promoted
34154,R&D,region_15,Bachelor's,m,sourcing,1,37,5,8,0,86,no_promoted
5032,Operations,region_15,Master's & above,f,sourcing,1,31,3,3,0,57,no_promoted
28883,HR,region_2,Master's & above,f,other,1,60,3,8,0,47,no_promoted
75391,Sales & Marketing,region_28,Bachelor's,m,other,1,27,,1,0,51,no_promoted
30801,Procurement,region_19,Bachelor's,m,other,1,50,3,8,0,70,no_promoted
58938,Operations,region_2,Bachelor's,m,other,1,60,5,6,0,59,no_promoted
4368,Analytics,region_29,Bachelor's,f,other,1,29,,1,0,82,no_promoted
33007,Operations,region_22,Bachelor's,m,sourcing,1,41,3,6,0,60,no_promoted
74222,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,27,5,2,0,63,promoted
64238,Operations,region_31,Bachelor's,m,other,1,31,3,5,0,59,no_promoted
34836,Procurement,region_4,Master's & above,m,other,1,43,1,14,0,66,no_promoted
5943,Operations,region_8,Master's & above,f,other,2,44,3,11,0,73,promoted
48915,Technology,region_23,Master's & above,f,sourcing,1,42,4,2,0,77,no_promoted
14536,Sales & Marketing,region_4,Bachelor's,m,other,1,28,3,3,0,49,no_promoted
6415,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,28,,1,0,54,no_promoted
39741,Procurement,region_31,Bachelor's,m,other,2,30,,1,0,65,no_promoted
73438,Operations,region_2,Bachelor's,m,other,1,22,3,2,0,75,promoted
33960,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,5,11,0,,no_promoted
76526,Procurement,region_2,Master's & above,f,sourcing,1,37,3,6,0,69,no_promoted
30305,Sales & Marketing,region_15,Bachelor's,m,other,1,38,3,10,0,55,no_promoted
44682,Procurement,region_2,Master's & above,m,sourcing,1,40,2,6,0,69,no_promoted
54791,Sales & Marketing,region_2,Master's & above,m,other,2,56,2,28,0,53,no_promoted
52570,Procurement,region_22,Bachelor's,m,sourcing,2,27,1,3,0,64,no_promoted
66819,R&D,region_23,Bachelor's,m,other,1,31,2,6,0,82,no_promoted
45464,Operations,region_7,Master's & above,f,sourcing,1,35,2,2,0,56,no_promoted
39683,Operations,region_13,Master's & above,m,sourcing,1,43,3,7,0,58,no_promoted
28219,Finance,region_2,Master's & above,f,sourcing,1,48,4,14,0,60,no_promoted
59444,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,5,5,1,48,no_promoted
53419,Operations,region_29,Bachelor's,m,sourcing,1,34,3,7,0,58,no_promoted
49088,Technology,region_27,Bachelor's,m,sourcing,1,32,5,8,0,82,no_promoted
56757,Operations,region_12,Bachelor's,m,sourcing,1,44,5,17,0,,no_promoted
34885,HR,region_7,Master's & above,f,sourcing,1,33,3,10,0,49,no_promoted
31659,Procurement,region_11,Master's & above,f,other,1,36,5,5,1,71,promoted
46832,Operations,region_26,Bachelor's,m,other,1,28,5,2,0,59,no_promoted
